"Count","Name","Path"
"952","Azs.Keyvault.Admin","C:\Program Files\WindowsPowerShell\Modules\Azs.Keyvault.Admin"
"952","Azs.Network.Admin","C:\Program Files\WindowsPowerShell\Modules\Azs.Network.Admin"
"952","Azs.Storage.Admin","C:\Program Files\WindowsPowerShell\Modules\Azs.Storage.Admin"
"952","Azs.Subscriptions","C:\Program Files\WindowsPowerShell\Modules\Azs.Subscriptions"
"952","Azs.Subscriptions.Admin","C:\Program Files\WindowsPowerShell\Modules\Azs.Subscriptions.Admin"
"952","Azs.Syndication.Admin","C:\Program Files\WindowsPowerShell\Modules\Azs.Syndication.Admin"
"952","Azs.Tools.Admin","C:\Program Files\WindowsPowerShell\Modules\Azs.Tools.Admin"
"952","Azs.Update.Admin","C:\Program Files\WindowsPowerShell\Modules\Azs.Update.Admin"
"952","AZSBTools","C:\Program Files\WindowsPowerShell\Modules\AZSBTools"
"952","AzsBuildUtilities","C:\Program Files\WindowsPowerShell\Modules\AzsBuildUtilities"
"952","AzSCAP.PolicyInsights","C:\Program Files\WindowsPowerShell\Modules\AzSCAP.PolicyInsights"
"952","AzSDK.ArmTemplateEvaluator.Pre","C:\Program Files\WindowsPowerShell\Modules\AzSDK.ArmTemplateEvaluator.Pre"
"952","AzSentinel","C:\Program Files\WindowsPowerShell\Modules\AzSentinel"
"952","AzSentinelTools","C:\Program Files\WindowsPowerShell\Modules\AzSentinelTools"
"952","AzSK.AAD","C:\Program Files\WindowsPowerShell\Modules\AzSK.AAD"
